152	3.0037963437E10
462	3.0032698211E10
732	2.8123029637E10
2081	2.7527992534E10
1473	2.6364053327E10
1290	2.6132037002E10
647	2.3755161949E10
291	2.3661704729E10
234	2.3157269843E10
74	2.1531856287E10
1236	2.1442534237E10
519	2.0947625372E10
601	2.0883897459E10
144	2.0879328383E10
686	2.076946962E10
1611	2.0417437755E10
564	2.0282787448E10
217	1.9910721638E10
680	1.9491407592E10
683	1.9341682724E10
114	1.9174487315E10
573	1.9045218739E10
380	1.88595247E10
5048	1.842724706E10
216	1.7434076309E10
6774	1.7404830334E10
873	1.6768184786E10
17386	1.6762200498E10
12723	1.6760388926E10
405	1.669298314E10
413	1.6468708668E10
142	1.6335338891E10
238	1.6284940483E10
315	1.5698207816E10
717	1.5668386179E10
673	1.5221714313E10
3931	1.5217064471E10
435	1.5141403165E10
437	1.4819599583E10
271	1.4806212959E10
198	1.4719614901E10
255	1.4347338926E10
4575	1.4255027179E10
1902	1.4202897451E10
8146	1.4104317294E10
210	1.4042690614E10
219	1.3984471304E10
252	1.3798648592E10
281	1.3411250956E10
648	1.3252486959E10
94	1.3235741301E10
660	1.3204565194E10
2145	1.3147707299E10
576	1.3145627049E10
387	1.2684397743E10
475	1.2679181878E10
581	1.2517385096E10
67	1.2280815507E10
789	1.2225867772E10
205	1.2115161968E10
332	1.1870558485E10
228	1.1716845982E10
641	1.1677791279E10
265	1.1625851087E10
953	1.1587685088E10
722	1.1552896417E10
1185	1.1525329583E10
2648	1.1471807526E10
629	1.1411801969E10
752	1.126239747E10
335	1.1117186407E10
695	1.0988433116E10
983	1.0875246991E10
356	1.0858964328E10
449	1.0790632607E10
781	1.0764100532E10
16	1.0336481266E10
223	1.0158371178E10
853	1.0151604506E10
666	1.0087973503E10
506	9.973322855E9
445	9.769164303E9
3177	9.612977242E9
167	9.559951351E9
859	9.530305193E9
1780	9.377231129E9
1020	9.364967369E9
43	9.322402435E9
303	9.074031076E9
948	9.053066529E9
2238	9.02626424E9
1183	8.985149357E9
273	8.974663583E9
1038	8.96918997E9
165	8.866352547E9
1086	8.8612085E9
98	8.808233019E9
10377	8.792183955E9
275	8.766872972E9
949	8.523436282E9
793	8.406862163E9
444	8.390190249E9
305	8.364216613E9
615	8.343175923E9
2991	8.063125548E9
1114	8.030013924E9
109	7.9119394E9
539	7.744585086E9
110	7.724702831E9
4617	7.629349708E9
1164	7.574549389E9
575	7.570679893E9
423	7.344732128E9
1229	7.261906763E9
918	7.108265231E9
854	6.960932241E9
2490	6.922617413E9
18	6.903101399E9
559	6.834416116E9
453	6.648865692E9
1336	6.246384316E9
123	6.229542044E9
1018	6.211684242E9
354	6.182250734E9
514	6.094574492E9
264	6.085535114E9
149	6.054585073E9
985	5.847464408E9
1259	5.827991815E9
1094	5.805371049E9
1243	5.788588972E9
318	5.782760972E9
181	5.691740893E9
42	5.681622985E9
831	5.55264356E9
507	5.503592038E9
741	5.405963158E9
1728	5.33818932E9
1292	5.299821383E9
326	5.267177758E9
9098	5.178991937E9
650	5.167861326E9
257	5.157734648E9
214	5.075121193E9
370	5.050430559E9
762	5.041703648E9
950	5.020331453E9
682	5.013398257E9
508	4.955369664E9
609	4.951472879E9
6	4.873381932E9
740	4.836541729E9
426	4.831774921E9
1795	4.786598494E9
802	4.762757183E9
2747	4.738610114E9
482	4.696991747E9
1023	4.69409862E9
3854	4.692744419E9
1395	4.56871125E9
122	4.56541984E9
221	4.546851784E9
1111	4.438160224E9
197	4.435129321E9
3237	4.357498335E9
321	4.325646769E9
4326	4.278543848E9
816	4.247694309E9
8897	4.239815584E9
103	4.236690427E9
5287	4.194536638E9
560	4.169041233E9
463	4.165524388E9
645	4.102516195E9
456	4.061663416E9
4703	4.049788548E9
1665	4.044726939E9
2283	3.968580632E9
794	3.957500355E9
1126	3.949265468E9
99	3.890698369E9
4418	3.881953638E9
1025	3.875252306E9
2089	3.865960059E9
836	3.859150877E9
2240	3.827105489E9
534	3.823176949E9
345	3.801105506E9
661	3.789917636E9
663	3.783210209E9
341	3.735376499E9
1048	3.718276065E9
2659	3.709456724E9
358	3.581943333E9
138	3.557445904E9
3181	3.551709086E9
3131	3.550311322E9
168	3.543676971E9
897	3.470201202E9
259	3.457535754E9
3176	3.457357462E9
574	3.44299034E9
320	3.434907682E9
547	3.423441234E9
1881	3.423011979E9
546	3.388395394E9
4252	3.388368399E9
299	3.359738343E9
863	3.354967906E9
3016	3.321270417E9
2904	3.224099832E9
389	3.188201671E9
850	3.182230073E9
1024	3.173352073E9
718	3.173312892E9
473	3.116508267E9
3001	3.10870153E9
1777	3.036272711E9
241	3.018568918E9
8624	3.008658739E9
306	2.990547908E9
17	2.973364385E9
541	2.961468873E9
302	2.956787116E9
2210	2.95395461E9
642	2.936498056E9
195	2.915097541E9
337	2.914666144E9
2092	2.909433132E9
569	2.876221316E9
394	2.832670765E9
1691	2.789767107E9
837	2.779888965E9
3728	2.773936457E9
2115	2.771484275E9
671	2.732509019E9
806	2.713562677E9
430	2.70854162E9
1073	2.678904665E9
620	2.67261456E9
457	2.657180177E9
4394	2.635283188E9
2948	2.625899646E9
2577	2.622695101E9
297	2.581573932E9
909	2.573769027E9
331	2.559897475E9
359	2.549064832E9
141	2.527807739E9
723	2.513339784E9
424	2.50720487E9
166	2.462241872E9
605	2.459693321E9
5065	2.420568265E9
222	2.416776332E9
520	2.413588723E9
1807	2.413055184E9
1470	2.388395673E9
1127	2.382901386E9
1973	2.381170726E9
1480	2.361320086E9
323	2.348105451E9
512	2.329653754E9
1669	2.312990487E9
140	2.307917894E9
2033	2.291908578E9
2968	2.273309913E9
5020	2.255999672E9
1042	2.244458902E9
1948	2.234342469E9
891	2.195902951E9
1039	2.182105985E9
90	2.175879348E9
392	2.159379538E9
1148	2.146171014E9
777	2.124263609E9
4	2.093615832E9
528	2.090881595E9
742	2.090347242E9
2380	2.082105096E9
635	2.071696583E9
491	2.071413595E9
1254	2.030608236E9
1134	1.985733524E9
1761	1.959465057E9
782	1.949818174E9
3024	1.945175758E9
495	1.94086405E9
7330	1.935487374E9
1899	1.929642571E9
511	1.923368436E9
780	1.917858746E9
399	1.898554318E9
1043	1.891350621E9
9930	1.890980639E9
567	1.87011996E9
171	1.86336045E9
404	1.854450015E9
1452	1.83263868E9
621	1.830934175E9
8663	1.822208252E9
1096	1.807554254E9
980	1.798131181E9
655	1.790871954E9
637	1.768692144E9
4586	1.767432154E9
139	1.760038722E9
1805	1.738075066E9
2934	1.725919546E9
1947	1.719087375E9
282	1.711055538E9
4820	1.678742361E9
1110	1.676657058E9
2268	1.674301775E9
5074	1.64510032E9
7007	1.638621547E9
626	1.633517361E9
513	1.627920739E9
2221	1.622349066E9
899	1.598602491E9
1610	1.567251925E9
2169	1.563392634E9
8859	1.553583209E9
1022	1.550727612E9
1035	1.536378699E9
427	1.534722807E9
990	1.526875062E9
13121	1.520758133E9
339	1.510199276E9
1285	1.494472594E9
1036	1.477414844E9
1521	1.477213675E9
856	1.466821048E9
3786	1.466425021E9
776	1.459038802E9
2154	1.457585765E9
8306	1.44395204E9
623	1.438559216E9
703	1.429850025E9
362	1.421277475E9
1678	1.407979266E9
2932	1.387003097E9
1718	1.386524604E9
2418	1.383469812E9
1448	1.377639411E9
199	1.372052581E9
2734	1.371340482E9
4172	1.361965958E9
5967	1.354280179E9
338	1.354252868E9
3970	1.353540936E9
2398	1.351695444E9
1079	1.350738303E9
6989	1.348692899E9
893	1.34211444E9
322	1.327940898E9
1157	1.325430117E9
36	1.309809353E9
892	1.306733016E9
1051	1.305459061E9
2249	1.292540923E9
100	1.292277081E9
3133	1.284974553E9
39	1.275525436E9
415	1.264995615E9
1745	1.261985582E9
3195	1.261742886E9
418	1.257122195E9
738	1.239337158E9
261	1.234599789E9
1869	1.233680912E9
596	1.223025003E9
1215	1.219564867E9
1528	1.217608614E9
932	1.214095998E9
1172	1.205919203E9
440	1.205532269E9
134	1.200638944E9
799	1.199365302E9
477	1.198138668E9
791	1.18281598E9
1618	1.170293986E9
260	1.161185259E9
757	1.159855241E9
277	1.157935398E9
4043	1.147495953E9
1788	1.144327909E9
754	1.141842753E9
636	1.134593701E9
3174	1.133303645E9
3819	1.124935033E9
3708	1.121471526E9
8142	1.119076117E9
716	1.084291384E9
2143	1.081588586E9
672	1.073220251E9
471	1.065439228E9
2078	1.063954809E9
6459	1.046339526E9
1063	1.044296138E9
1664	1.041928175E9
809	1.041007334E9
147	1.036902279E9
895	1.033073932E9
804	1.030748574E9
586	1.02775261E9
952	1.026099986E9
1132	1.025383774E9
882	1.023983923E9
1008	1.022254748E9
693	1.017735227E9
688	1.015421942E9
604	1.011309528E9
4221	1.007822677E9
7057	1.007232813E9
1310	9.9630131E8
1052	9.95935392E8
527	9.89961458E8
1659	9.89148044E8
2756	9.82499482E8
1163	9.70896112E8
49	9.69158224E8
960	9.6715777E8
912	9.54618761E8
14398	9.51050727E8
614	9.45699146E8
808	9.44346877E8
4059	9.43576749E8
755	9.35366658E8
1662	9.32214286E8
13044	9.245014E8
1160	9.24149829E8
536	9.15277485E8
704	9.1277655E8
441	9.11125637E8
1892	9.08367244E8
113	9.06971755E8
516	9.03298208E8
37	9.02244809E8
4782	8.92321534E8
1131	8.89361108E8
1280	8.83415263E8
3660	8.82455863E8
1620	8.81796938E8
1588	8.80011702E8
1527	8.77552515E8
5979	8.77329921E8
1767	8.74407932E8
880	8.64193786E8
95	8.62838472E8
1693	8.6028537E8
4109	8.5670243E8
1759	8.51268551E8
204	8.50461512E8
9009	8.49908694E8
5581	8.48676465E8
4177	8.46237044E8
249	8.42792162E8
6450	8.36545014E8
2608	8.35843391E8
558	8.32129885E8
5143	8.29795797E8
233	8.25156211E8
3188	8.24997947E8
2803	8.24073539E8
1221	8.19209887E8
1350	8.14629578E8
7905	8.09588919E8
2020	8.04300044E8
1118	8.00701027E8
1378	7.89294332E8
554	7.87555658E8
1049	7.83884596E8
824	7.77316585E8
608	7.72988153E8
1381	7.69449791E8
21	7.6940293E8
1362	7.65432233E8
1603	7.63743268E8
2419	7.6211993E8
2130	7.61923432E8
921	7.61432072E8
12835	7.57629979E8
156	7.55694434E8
4090	7.52321103E8
8175	7.51120958E8
1123	7.46755223E8
1226	7.45155684E8
1963	7.44948672E8
788	7.43616419E8
1318	7.42501576E8
4311	7.39415678E8
3531	7.38353598E8
696	7.37306781E8
2253	7.36752855E8
3523	7.32146642E8
8186	7.28993312E8
1062	7.2805283E8
5308	7.26256286E8
964	7.25096143E8
1553	7.24413543E8
795	7.24019192E8
664	7.23436844E8
634	7.22582586E8
2163	7.19266755E8
1271	7.16237279E8
5067	7.15208892E8
1191	7.02520216E8
669	6.96145749E8
1840	6.91770404E8
1406	6.89020897E8
4881	6.86235894E8
19	6.79639706E8
6820	6.74506092E8
1686	6.70842038E8
652	6.69548449E8
978	6.67632801E8
2275	6.66576492E8
2125	6.65963818E8
1091	6.64994198E8
1344	6.61900116E8
549	6.61538105E8
120	6.59512868E8
272	6.5431143E8
1171	6.51724481E8
970	6.48450439E8
2825	6.4822127E8
2095	6.44243484E8
2258	6.43142118E8
1858	6.4204455E8
412	6.37751308E8
1497	6.2931377E8
3955	6.25286521E8
5923	6.2387293E8
2836	6.2075546E8
1410	6.20173162E8
584	6.1580303E8
6897	6.12167604E8
3077	6.12109384E8
11089	6.09965496E8
1248	6.0820125E8
6557	6.06478044E8
69	6.03661483E8
1100	6.02245034E8
1012	6.00896784E8
213	6.00408675E8
367	6.00374925E8
2424	5.97818885E8
2975	5.97617618E8
6914	5.97538094E8
55	5.96982224E8
702	5.96129809E8
2564	5.93910478E8
607	5.92161004E8
7574	5.91469112E8
266	5.91086037E8
2271	5.82213415E8
1625	5.80757017E8
4084	5.7720811E8
330	5.74884963E8
916	5.73727575E8
13341	5.66799422E8
958	5.63238823E8
792	5.61177885E8
4251	5.60988312E8
667	5.59085247E8
1704	5.548664E8
11256	5.53853535E8
5574	5.52798438E8
708	5.52591299E8
1219	5.44623281E8
971	5.38749615E8
8001	5.33962316E8
786	5.32253887E8
510	5.31495221E8
1269	5.30672985E8
2913	5.2960802E8
973	5.27241618E8
1796	5.26366135E8
3904	5.22596841E8
9379	5.21904339E8
5148	5.21829674E8
1565	5.20226485E8
505	5.19132456E8
1237	5.18695978E8
2285	5.16673016E8
2151	5.10694403E8
1305	5.09456432E8
2607	5.05718412E8
5051	5.03299431E8
622	4.98821207E8
2504	4.9799534E8
1101	4.93437774E8
1679	4.91555991E8
1303	4.89875206E8
7672	4.86419485E8
3182	4.85747793E8
1863	4.83368287E8
522	4.82835077E8
974	4.82212924E8
590	4.8033474E8
3661	4.80083647E8
1929	4.79636734E8
1640	4.79076561E8
1862	4.78444975E8
1676	4.76716664E8
3464	4.76528859E8
2708	4.71246618E8
1740	4.65917274E8
1010	4.64623217E8
2011	4.63766272E8
8773	4.62935695E8
3882	4.62334261E8
4665	4.58428671E8
3648	4.5630023E8
1756	4.55978586E8
1535	4.54118455E8
2552	4.53488385E8
6757	4.51868874E8
12116	4.5109259E8
1723	4.50585037E8
1459	4.49823322E8
1260	4.45689966E8
1263	4.43734004E8
4847	4.4360038E8
975	4.42911615E8
1014	4.41944028E8
5961	4.40672105E8
2937	4.39531006E8
4148	4.38932147E8
1511	4.3802664E8
2709	4.36316986E8
9554	4.34111454E8
2296	4.32561467E8
5068	4.3085063E8
2306	4.28835164E8
1507	4.28729419E8
1001	4.28704657E8
2083	4.28551419E8
906	4.26799608E8
1543	4.25625979E8
391	4.23845368E8
1512	4.23597868E8
784	4.19151984E8
14627	4.18745866E8
3758	4.18315133E8
2001	4.16567762E8
1092	4.15335993E8
1477	4.15025369E8
5182	4.14396931E8
1246	4.13816039E8
1903	4.13628927E8
439	4.12940486E8
2439	4.12052069E8
4767	4.09551292E8
1478	4.09256585E8
3178	4.07286918E8
3416	4.07007565E8
1774	4.06095837E8
1388	4.05810014E8
3914	4.04560969E8
1230	4.04093812E8
3379	3.95171783E8
1321	3.94990641E8
1021	3.94727645E8
9070	3.94471048E8
1217	3.94336953E8
1028	3.91136163E8
8158	3.90364612E8
3032	3.90222054E8
751	3.8979132E8
8218	3.89363132E8
1446	3.87038399E8
2273	3.85549806E8
1396	3.85281967E8
1278	3.84894905E8
4813	3.84434228E8
287	3.83938202E8
347	3.8127911E8
3312	3.7778479E8
1456	3.75795379E8
1017	3.75686354E8
500	3.74809436E8
797	3.73681453E8
1190	3.71698573E8
3589	3.68603383E8
758	3.66579189E8
3012	3.6493026E8
4219	3.63640111E8
860	3.60309029E8
7795	3.57778717E8
10370	3.54020911E8
2049	3.53592417E8
170	3.52789108E8
2688	3.498987E8
1545	3.49718165E8
998	3.49210295E8
4004	3.4798151E8
2052	3.45826162E8
7584	3.4557636E8
5086	3.45364229E8
14769	3.44936941E8
1721	3.44910752E8
5172	3.44709242E8
1081	3.42771532E8
1367	3.41531502E8
3087	3.39027647E8
8	3.38666826E8
733	3.37940293E8
133	3.35919057E8
4939	3.34787972E8
1841	3.34194658E8
7190	3.33301154E8
2155	3.32467221E8
1628	3.31680337E8
1911	3.31018826E8
801	3.29924498E8
602	3.29767163E8
4476	3.28906276E8
1264	3.28360484E8
1877	3.27768047E8
2065	3.2710855E8
7877	3.26969113E8
1374	3.26339724E8
1636	3.23930006E8
1165	3.2359359E8
577	3.22983455E8
934	3.22090033E8
1102	3.21941365E8
3441	3.21093043E8
3767	3.21042686E8
248	3.18855298E8
835	3.18740505E8
4621	3.16588815E8
186	3.16476326E8
1169	3.15659294E8
2615	3.1512591E8
2930	3.14344969E8
154	3.12280595E8
5225	3.11191373E8
1000	3.10677253E8
1162	3.10120862E8
6727	3.10024405E8
4014	3.09003649E8
1735	3.07557243E8
878	3.06335207E8
1372	3.05583418E8
382	3.03537549E8
11079	3.03215586E8
417	3.02779899E8
310	3.02213651E8
2788	2.99931683E8
1346	2.99297714E8
1569	2.98906952E8
333	2.98198088E8
3179	2.96975765E8
4592	2.96929568E8
5350	2.95944817E8
73	2.95092184E8
3858	2.94878652E8
124	2.93714617E8
4631	2.93678021E8
483	2.92873597E8
10739	2.91713146E8
5189	2.90994907E8
2512	2.90580874E8
7620	2.90547011E8
1656	2.88538935E8
1213	2.86274309E8
157	2.86220852E8
3189	2.86118294E8
5730	2.85418105E8
2701	2.84875154E8
4637	2.84652885E8
10018	2.83815731E8
381	2.82479574E8
2499	2.81701172E8
125	2.81595474E8
631	2.80185123E8
1828	2.79542097E8
6142	2.79184991E8
3071	2.78846599E8
1872	2.78039286E8
5929	2.77672028E8
13911	2.76799835E8
2582	2.75595662E8
6275	2.75408155E8
4206	2.74784678E8
582	2.74601842E8
3039	2.74169458E8
1671	2.73315942E8
12932	2.73177072E8
707	2.72948027E8
1376	2.72603382E8
1652	2.70772596E8
819	2.69778345E8
6874	2.69392794E8
803	2.69298695E8
2167	2.68344521E8
972	2.68039776E8
675	2.67129612E8
2910	2.63872367E8
7981	2.63725386E8
769	2.63589708E8
1199	2.63053084E8
11567	2.62235819E8
472	2.61768626E8
1300	2.60978108E8
1431	2.60516145E8
766	2.60316887E8
10847	2.60304497E8
945	2.60260673E8
1424	2.60032744E8
1842	2.58848649E8
434	2.5866843E8
563	2.57254404E8
651	2.57197922E8
1938	2.56758526E8
807	2.56305035E8
5499	2.56200751E8
11496	2.55260171E8
902	2.54696582E8
540	2.52695562E8
5481	2.5210471E8
3169	2.51898578E8
8228	2.50801703E8
992	2.50580544E8
3159	2.50154321E8
1925	2.49196296E8
1568	2.49105357E8
3351	2.48863754E8
2440	2.48509955E8
694	2.48468023E8
227	2.48248444E8
4009	2.47156446E8
905	2.47060163E8
2819	2.46107368E8
1317	2.45853385E8
6810	2.45836105E8
2042	2.45691694E8
1045	2.43734967E8
4669	2.4279621E8
464	2.41518689E8
2057	2.41323184E8
785	2.40947651E8
1104	2.40939372E8
1411	2.39816525E8
4287	2.3876982E8
1281	2.38442626E8
764	2.37892527E8
344	2.37449429E8
2656	2.37146138E8
1231	2.36402257E8
10554	2.35896591E8
153	2.33580462E8
2286	2.33291124E8
8968	2.33083181E8
1554	2.32993575E8
7479	2.32913098E8
1460	2.32825089E8
763	2.31959962E8
4370	2.31935169E8
2796	2.31448926E8
1358	2.29748458E8
2179	2.28620178E8
4627	2.27769966E8
3281	2.25245435E8
997	2.25241045E8
8545	2.24971713E8
5082	2.24498647E8
2634	2.23888666E8
6199	2.23823815E8
3221	2.22070779E8
467	2.21414708E8
484	2.2132266E8
4439	2.21098548E8
9312	2.20854391E8
1809	2.20755469E8
4670	2.20603665E8
1954	2.20573237E8
600	2.20314909E8
34	2.19969837E8
1803	2.18896717E8
1753	2.17994948E8
8119	2.1785332E8
2545	2.15917094E8
2019	2.15099605E8
745	2.15026937E8
5084	2.1351572E8
3592	2.12757884E8
5554	2.1120682E8
1472	2.1042348E8
3171	2.09597656E8
6743	2.08238958E8
1585	2.07517977E8
903	2.06975844E8
410	2.05596437E8
5446	2.04968323E8
12514	2.04769772E8
1731	2.04673427E8
1184	2.03883519E8
4866	2.03846754E8
5460	2.03772255E8
7757	2.0353921E8
6896	2.02494407E8
2133	2.01791704E8
8724	2.01439366E8
619	2.0046228E8
352	2.00138722E8
10100	1.99567965E8
825	1.99132796E8
1694	1.98420711E8
7325	1.97980192E8
1382	1.97673028E8
5099	1.97462438E8
402	1.97441574E8
314	1.97090113E8
5285	1.96001165E8
6804	1.95504722E8
2004	1.95407421E8
1981	1.95189146E8
2758	1.9439918E8
2585	1.94238018E8
981	1.94154831E8
5344	1.93834777E8
1651	1.93497546E8
774	1.9337776E8
1054	1.92175684E8
8985	1.92007805E8
3754	1.91781786E8
3530	1.91726246E8
3519	1.90297017E8
9411	1.89911623E8
2627	1.89423615E8
12378	1.89083709E8
3900	1.88857764E8
1385	1.88699429E8
668	1.87359047E8
5129	1.87042466E8
1604	1.86418053E8
1546	1.86310629E8
9190	1.86179227E8
13875	1.85615638E8
1224	1.8556449E8
544	1.85274699E8
1613	1.84768253E8
5116	1.84724606E8
3165	1.84282199E8
8466	1.84152282E8
4508	1.8380226E8
1751	1.82840655E8
1464	1.82794857E8
12044	1.82315715E8
2344	1.81796026E8
5468	1.8172325E8
1287	1.80778359E8
896	1.80330296E8
127	1.80165544E8
913	1.80142551E8
2018	1.8002657E8
2529	1.79350247E8
1518	1.78692643E8
2696	1.77925117E8
1629	1.77632062E8
1463	1.7735087E8
521	1.76699268E8
3381	1.76578108E8
3899	1.75764187E8
1933	1.74927028E8
2399	1.74607512E8
1359	1.73040355E8
1985	1.73027857E8
580	1.72597366E8
1617	1.7188565E8
518	1.70909986E8
1279	1.70293982E8
557	1.70230881E8
4563	1.70008873E8
384	1.69884023E8
2066	1.69773121E8
5037	1.69749777E8
8392	1.69580201E8
239	1.69332787E8
5629	1.69244629E8
984	1.68553197E8
936	1.68431106E8
930	1.68022287E8
3388	1.67762992E8
1624	1.6661483E8
687	1.6554074E8
3852	1.65354775E8
2328	1.65098245E8
5004	1.64434363E8
6200	1.64160487E8
1013	1.64111067E8
3035	1.63211617E8
1548	1.62319434E8
2041	1.62244313E8
3606	1.62242401E8
5283	1.62063705E8
1790	1.61556752E8
2909	1.60806167E8
2492	1.60594547E8
3068	1.59853275E8
2961	1.59737414E8
2816	1.59593135E8
4150	1.59275958E8
3347	1.59241211E8
16066	1.59049802E8
656	1.58840946E8
1235	1.5845325E8
1458	1.58391554E8
6748	1.57962309E8
7034	1.57902581E8
653	1.5712871E8
1150	1.57036794E8
2090	1.56977682E8
1314	1.56621497E8
5377	1.56122279E8
12114	1.5547146E8
1563	1.55095943E8
5480	1.54997421E8
5128	1.54963362E8
2597	1.54546397E8
1228	1.54341912E8
7992	1.54330416E8
1633	1.54286871E8
3709	1.53705262E8
6122	1.5331497E8
2644	1.5314209E8
705	1.53110016E8
2381	1.5296267E8
9611	1.5293064E8
5987	1.52897146E8
1347	1.51752589E8
465	1.51518434E8
8036	1.51317106E8
977	1.5118793E8
1905	1.50709975E8
1316	1.50600374E8
2662	1.50402115E8
1871	1.4951219E8
1216	1.49291151E8
2319	1.48653892E8
40	1.48161698E8
4785	1.47612137E8
502	1.47458573E8
1301	1.47292861E8
488	1.46941913E8
9141	1.46741359E8
1765	1.46699052E8
1631	1.46575181E8
9086	1.46453775E8
2974	1.46039746E8
5091	1.45972618E8
4410	1.45355035E8
773	1.44329268E8
999	1.43774878E8
19670	1.42751187E8
798	1.42216342E8
954	1.41899986E8
2623	1.41621171E8
5390	1.4153075E8
2967	1.41320794E8
8244	1.41142275E8
697	1.41066501E8
1141	1.40694983E8
768	1.40607093E8
589	1.40450623E8
3999	1.40354604E8
4304	1.40248028E8
1140	1.40060588E8
383	1.39862338E8
2657	1.39844402E8
11397	1.38925626E8
1136	1.38524283E8
1576	1.38211837E8
5217	1.38058573E8
6777	1.37926819E8
771	1.37779382E8
1009	1.36658337E8
1198	1.36630264E8
1302	1.35846494E8
2085	1.34626976E8
1193	1.34484326E8
4765	1.34368561E8
5774	1.33479506E8
2579	1.33473444E8
3535	1.33298507E8
1800	1.32912552E8
3232	1.326677E8
3139	1.3254332E8
2962	1.32378517E8
1748	1.32240391E8
2048	1.31866779E8
2061	1.31133171E8
7084	1.31100959E8
2009	1.31037327E8
1760	1.30426935E8
3662	1.28850622E8
11463	1.27652886E8
1031	1.27269889E8
2847	1.27217783E8
1093	1.27036852E8
1503	1.26594625E8
2628	1.26579834E8
2561	1.26532665E8
1684	1.2648208E8
639	1.26181546E8
1153	1.25791659E8
211	1.25514721E8
800	1.25355774E8
654	1.25317497E8
9790	1.25194871E8
2294	1.24964801E8
4907	1.24742584E8
5737	1.24710941E8
9524	1.24674769E8
411	1.24137274E8
4984	1.23572318E8
4419	1.23401551E8
1683	1.23228214E8
2735	1.23038286E8
1207	1.2291383E8
2697	1.22686385E8
1227	1.22489164E8
4609	1.22232109E8
2817	1.21994069E8
3081	1.21816958E8
14155	1.21808306E8
1405	1.21605144E8
10652	1.21560819E8
137	1.21133719E8
3239	1.21101104E8
3230	1.20920469E8
5848	1.20904628E8
3267	1.20849703E8
422	1.20437753E8
3570	1.20405701E8
851	1.20206079E8
3437	1.20147957E8
1408	1.19868953E8
3175	1.19368668E8
1485	1.19131291E8
1335	1.19101665E8
1106	1.18981651E8
994	1.18916566E8
397	1.18892939E8
5273	1.18877113E8
11156	1.18427901E8
1692	1.18137839E8
5046	1.18026539E8
3587	1.17876597E8
1918	1.17183305E8
6081	1.17159008E8
1214	1.17069382E8
1053	1.17054776E8
1707	1.16701475E8
3586	1.16602823E8
3851	1.16341531E8
561	1.16311974E8
1657	1.16202865E8
5530	1.16099689E8
4705	1.16043794E8
1980	1.15680311E8
2431	1.15617148E8
3484	1.15596202E8
570	1.15538448E8
5353	1.15407852E8
3166	1.15287617E8
748	1.15157729E8
3935	1.14857568E8
624	1.14846585E8
4735	1.144681E8
1365	1.14311587E8
2677	1.14128864E8
787	1.14061446E8
1680	1.13014755E8
8195	1.12332741E8
2798	1.11907464E8
815	1.11835144E8
15961	1.11527501E8
10752	1.11521778E8
1551	1.11403857E8
3094	1.11373196E8
12954	1.10764807E8
1813	1.10696558E8
1935	1.10446263E8
2925	1.10414609E8
2885	1.10327406E8
1689	1.10300839E8
360	1.09881426E8
1356	1.09858723E8
9806	1.08712098E8
5662	1.08694634E8
1834	1.08491503E8
3934	1.08465047E8
1351	1.07974962E8
1901	1.07866078E8
2869	1.07642016E8
5985	1.07368084E8
3707	1.07296807E8
625	1.07287419E8
128	1.07148723E8
8317	1.07098099E8
2562	1.06972856E8
3160	1.06437953E8
6266	1.06243031E8
5207	1.0616546E8
2080	1.06155484E8
677	1.05914985E8
13979	1.05911381E8
2354	1.05793042E8
